Nombre,Edad,Ciudad,Nacionalidad,Fecha_registro,Frontera
Carlos Rodríguez,2,Cartagena,Ecuador,2021-07-09,Leticia
Andrés Rivera!,58,Bucaramanga*,Venezuela,2022-03-14,Arauca
Ana Martínez,7,Bucaramanga,Venezuela,2021-07-27,La Guajira
Jorge Herrera,76,Bucaramanga,Perú,2024-04-19,Norte de Santander
Luisa Morales,3,Bucaramanga,Ecuador,2023-11-06,Arauca
Sofía Torres,5,Bucaramanga,Colombia,2021-01-28,Arauca
Sofía Torres,56,Bucaramanga,Colombia,2025-05-20,Aeropuerto El Dorado
Carlos Rodríguez,54,Bogotá,Colombia,2020-05-25,Arauca
Marta Castillo,14,Bucaramanga,Perú,2023-08-24,Vichada
Juan Pérez,16,Cartagena,Ecuador,2022-08-02,Arauca
Ana Martínez,16,Bogotá,Colombia,2025-02-19,Arauca
Carlos Rodríguez,73,Cali,Perú,2025-11-25,La Guajira
Juan Pérez,28,Barranquilla,Ecuador,2023-05-31,Leticia
María Lopez,64,Cúcuta,Colombia,2023-08-03,Norte de Santander
Andrés Rivera#,49,Bogotá,Venezuela,2020-04-04,Aeropuerto El Dorado
Luisa Morales,73,Bogotá,Colombia,2022-06-03,La Guajira
Marta Castillo,30,Barranquilla,Perú,2025-11-26,La Guajira
Juan Pérez,33,Bucaramanga,Colombia,2023-02-25,La Guajira
Carlos Rodríguez,72,Cúcuta,Ecuador,2025-12-21,Aeropuerto El Dorado
Andrés Rivera,58,Bucaramanga,Venezuela,2020-11-25,Norte de Santander
Marta Castillo,8,Cúcuta,Perú,2022-11-26,Leticia
Andrés Rivera,39,Cúcuta,Ecuador,2024-04-11,La Guajira
Andrés Rivera,1,Cúcuta,Venezuela,2024-09-10,Leticia
Luisa Morales,74,Medellín,Ecuador,2021-07-08,Norte de Santander
María Lopez,23,Cúcuta,Colombia,2020-02-28,Vichada
Carlos Rodríguez?,2,Medellín,Venezuela,2020-04-02,La Guajira
Jorge Herrera,53,Cartagena,Colombia,2025-04-26,Aeropuerto El Dorado
Andrés Rivera,29,Barranquilla,Venezuela,2020-12-22,Leticia
Juan Pérez,24,Cúcuta,Ecuador,2020-02-27,Leticia
María Lopez!,47,Bogotá,Colombia,2024-03-20,Aeropuerto El Dorado
Juan Pérez,16,Barranquilla,Ecuador,2020-07-25,Aeropuerto El Dorado
Ana Martínez,5,Bogotá,Venezuela,2020-12-13,Norte de Santander
Luisa Morales,25,Cali,Venezuela,2024-07-18,Norte de Santander
Luisa Morales,41,Cartagena,Venezuela,2023-08-30,La Guajira
Jorge Herrera,42,Medellín,Ecuador,2025-01-09,Leticia
Jorge Herrera,1,Cartagena,Perú,2023-01-16,Vichada
Luisa Morales,30,Cúcuta,Perú,2020-04-21,Vichada
María Lopez,68,Bogotá,Perú,2024-01-04,Leticia
Marta Castillo,11,Cali,Ecuador,2024-10-22,Arauca
Pedro Gómez$,40,Cúcuta,Perú,2024-04-16,Aeropuerto El Dorado
Marta Castillo,34,Cartagena,Perú,2020-10-03,Vichada
Andrés Rivera,33,Barranquilla,Venezuela,2022-05-04,Arauca
Ana Martínez,42,Medellín,Perú,2024-05-15,Vichada
María Lopez@,9,Cali,Perú,2020-12-14,Aeropuerto El Dorado
Carlos Rodríguez,20,Cúcuta,Ecuador,2025-07-17,Aeropuerto El Dorado
Jorge Herrera,72,Barranquilla*,Venezuela,2024-07-20,Norte de Santander
Jorge Herrera,57,Medellín,Colombia,2024-03-21,Aeropuerto El Dorado
Carlos Rodríguez,40,Bucaramanga,Venezuela,2023-07-05,Aeropuerto El Dorado
Pedro Gómez,10,Bucaramanga@,Colombia,2024-03-08,Norte de Santander
Jorge Herrera,25,Bucaramanga,Venezuela,2021-12-10,Vichada
Jorge Herrera,72,Cali,Ecuador,2021-01-29,Arauca
Ana Martínez,54,Medellín,Perú,2025-09-02,Leticia
Sofía Torres@,37,Cartagena,Perú,2024-10-02,Leticia
Carlos Rodríguez,38,Medellín,Venezuela,2022-08-13,Aeropuerto El Dorado
Andrés Rivera$,35,Bucaramanga,Venezuela,2020-10-31,Aeropuerto El Dorado
Carlos Rodríguez,78,Bucaramanga$,Venezuela,2021-12-21,Aeropuerto El Dorado
Pedro Gómez,79,Cali$,Perú,2023-02-22,Leticia
Marta Castillo,16,Barranquilla,Perú,2024-04-04,Vichada
Juan Pérez,5,Cúcuta,Venezuela,2024-04-01,Norte de Santander
Carlos Rodríguez$,21,Cartagena,Colombia,2021-10-03,Aeropuerto El Dorado
Andrés Rivera,74,Bucaramanga,Ecuador,2021-12-28,Leticia
Juan Pérez,14,Cúcuta,Ecuador,2025-11-10,La Guajira
Juan Pérez%,68,Barranquilla,Venezuela,2025-02-03,La Guajira
Pedro Gómez,59,Bogotá,Perú,2022-08-28,La Guajira
Andrés Rivera,15,Barranquilla,Colombia,2022-08-23,Aeropuerto El Dorado
Luisa Morales,10,Cúcuta,Venezuela,2025-06-13,Arauca
Pedro Gómez,71,Cúcuta,Ecuador,2025-10-11,Arauca
Carlos Rodríguez,30,Bogotá,Colombia,2020-09-01,Norte de Santander
María Lopez,69,Bogotá,Colombia,2025-02-03,Arauca
Marta Castillo,29,Bucaramanga,Perú,2020-11-22,Norte de Santander
Andrés Rivera,40,Cartagena,Venezuela,2025-10-15,Vichada
Ana Martínez,3,Bogotá,Perú,2023-07-29,La Guajira
Juan Pérez,68,Bucaramanga,Ecuador,2022-02-19,La Guajira
Luisa Morales,75,Cúcuta,Ecuador,2022-04-02,Aeropuerto El Dorado
Andrés Rivera,38,Cúcuta%,Perú,2025-12-01,Vichada
Luisa Morales,56,Cartagena,Colombia,2023-07-09,Leticia
Ana Martínez,77,Cartagena$,Venezuela,2020-02-01,La Guajira
Jorge Herrera,49,Cúcuta,Venezuela,2023-04-30,Aeropuerto El Dorado
Ana Martínez,47,Cartagena,Venezuela,2022-02-25,La Guajira
Carlos Rodríguez,37,Cali,Ecuador,2023-12-05,Norte de Santander
Luisa Morales,60,Cali,Perú,2022-09-10,Aeropuerto El Dorado
María Lopez,39,Cali,Ecuador,2020-01-26,Vichada
Carlos Rodríguez,40,Bucaramanga,Ecuador,2025-11-06,Vichada
Marta Castillo,45,Cartagena,Venezuela,2025-03-08,La Guajira
Sofía Torres,19,Cartagena,Perú,2025-06-04,Vichada
Luisa Morales,22,Medellín$,Venezuela,2021-05-09,Aeropuerto El Dorado
Carlos Rodríguez,54,Cúcuta,Perú,2024-10-08,Leticia
Ana Martínez,7,Bogotá,Colombia,2023-03-08,La Guajira
Pedro Gómez,75,Medellín%,Colombia,2021-07-13,Arauca
Carlos Rodríguez,32,Bogotá,Colombia,2022-01-17,Norte de Santander
Pedro Gómez,39,Medellín,Ecuador,2021-08-05,Aeropuerto El Dorado
Marta Castillo%,2,Barranquilla,Perú,2025-12-24,La Guajira
Marta Castillo,20,Cali,Venezuela,2023-08-25,Aeropuerto El Dorado
Andrés Rivera,67,Bucaramanga,Ecuador,2022-03-16,Vichada
María Lopez,67,Cali,Perú,2025-07-06,Aeropuerto El Dorado
Luisa Morales,4,Cali,Ecuador,2022-10-20,Norte de Santander
Andrés Rivera,55,Bucaramanga,Perú,2022-01-09,Arauca
Pedro Gómez,67,Medellín#,Perú,2022-03-31,La Guajira
Juan Pérez,48,Bucaramanga,Venezuela,2021-08-10,Norte de Santander
Jorge Herrera,20,Cúcuta,Colombia,2023-11-04,Norte de Santander
Luisa Morales,4,Cartagena,Colombia,2025-04-09,Arauca
Carlos Rodríguez,28,Cúcuta,Ecuador,2021-02-04,La Guajira
Jorge Herrera,74,Bogotá,Venezuela,2025-02-02,Vichada
Juan Pérez,53,Cartagena,Perú,2024-07-22,La Guajira
Sofía Torres,42,Cali,Colombia,2020-11-30,Aeropuerto El Dorado
Marta Castillo,32,Bogotá,Venezuela,2022-06-22,Arauca
Marta Castillo@,11,Bucaramanga,Venezuela,2020-12-02,Norte de Santander
Jorge Herrera,77,Medellín,Colombia,2021-10-25,Vichada
Juan Pérez,77,Bucaramanga,Venezuela,2024-02-09,Arauca
Luisa Morales,44,Bucaramanga,Colombia,2022-11-28,La Guajira
Pedro Gómez,10,Cali,Colombia,2021-10-03,Aeropuerto El Dorado
Andrés Rivera,46,Medellín,Ecuador,2025-10-26,Leticia
Marta Castillo,56,Cartagena,Colombia,2023-10-13,Arauca
Andrés Rivera,17,Cúcuta,Venezuela,2021-10-25,Arauca
Jorge Herrera,80,Cúcuta@,Ecuador,2023-10-14,Norte de Santander
Ana Martínez,4,Cali,Venezuela,2020-06-07,Leticia
Jorge Herrera!,72,Bogotá,Perú,2021-05-14,Vichada
Carlos Rodríguez@,59,Bogotá,Venezuela,2023-01-17,Aeropuerto El Dorado
Marta Castillo,22,Bucaramanga,Colombia,2020-07-01,Vichada
María Lopez,62,Cali@,Venezuela,2024-12-18,Vichada
María Lopez,66,Cúcuta,Ecuador,2024-05-08,Leticia
Marta Castillo,51,Cartagena,Ecuador,2025-01-22,Vichada
Andrés Rivera,34,Cúcuta!,Ecuador,2023-11-10,Arauca
Juan Pérez,28,Cartagena,Ecuador,2020-02-25,Norte de Santander
Jorge Herrera,17,Cúcuta,Perú,2023-04-21,Arauca
María Lopez,40,Medellín%,Venezuela,2022-02-04,La Guajira
Sofía Torres,61,Bucaramanga,Colombia,2021-09-19,Norte de Santander
María Lopez,63,Medellín,Ecuador,2023-06-07,Norte de Santander
Luisa Morales,35,Cúcuta,Ecuador,2021-05-08,Norte de Santander
Andrés Rivera@,45,Bogotá?,Perú,2022-01-17,Arauca
Luisa Morales,36,Bucaramanga,Venezuela,2023-11-30,Aeropuerto El Dorado
Carlos Rodríguez,52,Bogotá%,Ecuador,2022-12-11,Aeropuerto El Dorado
Carlos Rodríguez,50,Cartagena,Perú,2020-07-19,Vichada
Carlos Rodríguez,45,Bucaramanga,Colombia,2020-01-11,Leticia
Luisa Morales,56,Cali,Ecuador,2020-05-13,Aeropuerto El Dorado
Juan Pérez,13,Medellín,Ecuador,2020-03-18,Arauca
Sofía Torres,3,Cali,Venezuela,2021-06-15,Aeropuerto El Dorado
Pedro Gómez,72,Medellín!,Ecuador,2025-01-20,Arauca
Ana Martínez,40,Medellín,Perú,2020-04-04,Leticia
Luisa Morales,11,Bucaramanga,Ecuador,2025-08-19,Arauca
Juan Pérez,61,Bogotá,Colombia,2025-09-06,La Guajira
Sofía Torres,15,Bucaramanga,Ecuador,2023-09-10,Aeropuerto El Dorado
Ana Martínez,44,Bucaramanga,Ecuador,2020-08-30,Norte de Santander
Luisa Morales,21,Medellín,Venezuela,2023-07-31,Vichada
Sofía Torres,57,Cartagena,Venezuela,2021-08-02,La Guajira
Carlos Rodríguez,64,Medellín,Venezuela,2024-11-26,Aeropuerto El Dorado
Marta Castillo,73,Bucaramanga,Colombia,2024-05-01,Aeropuerto El Dorado
Pedro Gómez,61,Cartagena%,Colombia,2024-11-11,Leticia
Carlos Rodríguez,27,Cali,Ecuador,2025-10-23,Aeropuerto El Dorado
María Lopez,70,Cartagena,Perú,2023-03-03,La Guajira
Carlos Rodríguez!,32,Bucaramanga,Perú,2020-10-22,Vichada
Marta Castillo#,3,Bogotá,Colombia,2020-09-25,Leticia
Ana Martínez,79,Barranquilla,Ecuador,2021-01-04,Norte de Santander
Luisa Morales,62,Cali,Venezuela,2022-07-02,Leticia
Jorge Herrera,29,Cúcuta,Ecuador,2023-10-14,La Guajira
Juan Pérez,36,Bucaramanga,Colombia,2023-12-31,La Guajira
Luisa Morales,24,Cartagena,Ecuador,2021-03-02,La Guajira
Marta Castillo!,79,Bucaramanga,Colombia,2024-08-25,La Guajira
Marta Castillo,52,Cali,Venezuela,2024-07-26,Leticia
Sofía Torres,42,Bogotá,Colombia,2024-12-07,Leticia
María Lopez,50,Barranquilla,Colombia,2025-07-09,La Guajira
Pedro Gómez,69,Bucaramanga,Perú,2024-07-26,Norte de Santander
Ana Martínez,75,Bucaramanga,Venezuela,2023-12-14,Vichada
Pedro Gómez,3,Bogotá,Venezuela,2024-12-14,La Guajira
Marta Castillo,30,Cali,Colombia,2025-05-11,Leticia
Marta Castillo,36,Bogotá,Venezuela,2021-08-24,La Guajira
Luisa Morales,6,Cartagena$,Colombia,2023-03-02,Arauca
Ana Martínez,22,Medellín,Ecuador,2022-03-19,Arauca
Pedro Gómez,57,Cali,Colombia,2025-06-13,Aeropuerto El Dorado
Ana Martínez,71,Barranquilla,Ecuador,2020-08-27,Leticia
Pedro Gómez,1,Cúcuta,Ecuador,2022-07-14,Arauca
Andrés Rivera,7,Medellín$,Perú,2020-07-16,Norte de Santander
Andrés Rivera,51,Cúcuta,Colombia,2025-04-19,Leticia
Marta Castillo,66,Cali,Ecuador,2024-05-12,Leticia
Jorge Herrera,32,Medellín,Ecuador,2024-12-29,Norte de Santander
Ana Martínez,27,Medellín,Colombia,2024-10-25,Leticia
Juan Pérez,13,Cartagena,Ecuador,2022-08-17,Leticia
Jorge Herrera,69,Cali,Perú,2021-06-20,Vichada
Carlos Rodríguez,65,Cali#,Venezuela,2024-05-25,Norte de Santander
María Lopez,37,Bogotá,Perú,2024-01-25,Aeropuerto El Dorado
Pedro Gómez,37,Medellín,Perú,2025-12-22,Arauca
Juan Pérez,26,Cúcuta,Perú,2022-11-07,La Guajira
Pedro Gómez,80,Medellín,Venezuela,2025-02-17,Vichada
Marta Castillo,2,Medellín,Ecuador,2025-07-02,Aeropuerto El Dorado
Marta Castillo,20,Bucaramanga,Venezuela,2025-11-27,Aeropuerto El Dorado
Andrés Rivera,52,Cúcuta,Venezuela,2020-05-31,Norte de Santander
María Lopez,74,Barranquilla$,Colombia,2023-07-27,Aeropuerto El Dorado
Ana Martínez,37,Cúcuta,Ecuador,2020-06-15,Arauca
Luisa Morales,25,Cali,Ecuador,2025-10-02,Norte de Santander
Carlos Rodríguez,59,Medellín,Perú,2020-02-28,La Guajira
Andrés Rivera,56,Bogotá,Venezuela,2024-09-10,Arauca
Carlos Rodríguez,13,Bucaramanga,Ecuador,2024-11-14,Leticia
Juan Pérez,73,Medellín,Ecuador,2023-11-08,Leticia
Marta Castillo,2,Bogotá,Ecuador,2025-03-06,La Guajira
Jorge Herrera,64,Medellín,Perú,2025-03-23,Leticia
Juan Pérez,3,Bucaramanga,Venezuela,2024-08-13,Norte de Santander
Luisa Morales,8,Bogotá,Venezuela,2022-10-17,La Guajira
Jorge Herrera,43,Bogotá,Perú,2022-10-19,Leticia
Ana Martínez,41,Medellín,Venezuela,2020-07-16,Aeropuerto El Dorado
Marta Castillo,67,Cartagena,Venezuela,2021-02-20,Norte de Santander
Pedro Gómez,22,Medellín%,Ecuador,2024-02-26,Aeropuerto El Dorado
Juan Pérez,57,Bucaramanga,Colombia,2022-02-27,Norte de Santander
Carlos Rodríguez,55,Cartagena,Venezuela,2022-04-07,Vichada
María Lopez,9,Bogotá,Ecuador,2023-08-27,Norte de Santander
Marta Castillo,49,Bucaramanga,Colombia,2025-09-06,Leticia
Carlos Rodríguez,63,Bucaramanga,Colombia,2023-07-24,Norte de Santander
Ana Martínez,37,Cúcuta,Ecuador,2023-01-08,Leticia
Luisa Morales!,35,Bucaramanga,Venezuela,2024-10-31,Leticia
Juan Pérez,80,Cúcuta,Perú,2022-06-20,Aeropuerto El Dorado
María Lopez,72,Cúcuta,Venezuela,2020-03-28,Arauca
Jorge Herrera,7,Bogotá,Colombia,2022-06-23,Leticia
Marta Castillo,1,Bogotá,Perú,2024-05-14,Aeropuerto El Dorado
Luisa Morales,73,Cúcuta,Perú,2020-05-31,Vichada
Sofía Torres,29,Barranquilla,Ecuador,2020-12-01,Norte de Santander
Andrés Rivera,32,Bogotá,Venezuela,2021-03-03,Leticia
María Lopez,32,Bucaramanga,Colombia,2025-11-30,Aeropuerto El Dorado
Juan Pérez,65,Medellín,Ecuador,2023-12-28,Norte de Santander
Ana Martínez,41,Cartagena,Colombia,2020-06-18,Norte de Santander
Andrés Rivera*,51,Cali,Ecuador,2024-03-17,Aeropuerto El Dorado
Pedro Gómez,41,Cartagena,Ecuador,2023-03-29,Vichada
Ana Martínez,51,Cali,Ecuador,2021-02-27,La Guajira
Juan Pérez,67,Medellín%,Venezuela,2020-01-21,Norte de Santander
Luisa Morales,6,Cartagena,Venezuela,2020-05-10,Arauca
Carlos Rodríguez,20,Cali,Colombia,2020-09-06,Vichada
Marta Castillo,19,Barranquilla,Colombia,2020-04-30,Aeropuerto El Dorado
Ana Martínez,69,Cartagena,Venezuela,2024-05-15,Leticia
Carlos Rodríguez,77,Barranquilla,Ecuador,2025-01-25,Leticia
Pedro Gómez,65,Cúcuta,Perú,2021-06-17,Aeropuerto El Dorado
Sofía Torres,70,Bucaramanga,Perú,2023-11-05,La Guajira*
Luisa Morales,1,Cali,Venezuela,2020-01-16,Leticia
Luisa Morales,56,Bogotá,Venezuela,2021-06-01,Norte de Santander
Carlos Rodríguez,24,Cúcuta,Colombia,2023-09-05,Vichada?
Pedro Gómez,38,Medellín,Colombia,2020-07-13,Norte de Santander
Jorge Herrera,2,Cali,Ecuador,2021-07-25,Leticia
Jorge Herrera,66,Cali,Perú,2023-05-21,Aeropuerto El Dorado
Carlos Rodríguez,60,Bucaramanga,Perú,2025-09-09,Norte de Santander
Jorge Herrera,32,Cali,Venezuela,2022-02-15,Arauca
Pedro Gómez,72,Bucaramanga?,Colombia,2020-10-30,Norte de Santander
Ana Martínez,68,Bucaramanga,Perú,2020-04-28,Leticia
Ana Martínez,60,Bucaramanga,Perú,2022-11-05,Aeropuerto El Dorado
María Lopez*,68,Bogotá,Colombia,2023-07-03,Aeropuerto El Dorado
Sofía Torres,73,Bogotá,Colombia,2021-07-16,Leticia
Pedro Gómez,63,Cali,Venezuela,2024-01-28,Leticia
Andrés Rivera,45,Barranquilla,Ecuador,2021-12-31,Aeropuerto El Dorado
Sofía Torres,62,Bucaramanga,Venezuela,2024-09-03,Aeropuerto El Dorado
Ana Martínez,16,Cúcuta,Ecuador,2023-11-18,Aeropuerto El Dorado
Sofía Torres,5,Cúcuta,Venezuela,2021-04-13,Leticia
Jorge Herrera,15,Bogotá,Perú,2021-05-01,Leticia
Carlos Rodríguez,32,Medellín,Ecuador,2023-07-20,Leticia$
Marta Castillo,6,Bogotá@,Perú,2021-11-24,Vichada
Pedro Gómez,14,Barranquilla,Colombia,2023-07-26,La Guajira
Juan Pérez,64,Cartagena,Colombia,2023-07-25,Aeropuerto El Dorado
Sofía Torres?,28,Medellín!,Ecuador,2022-01-04,Arauca
Pedro Gómez,40,Barranquilla,Colombia,2020-10-27,Aeropuerto El Dorado
Pedro Gómez,14,Bucaramanga,Colombia,2025-02-24,Vichada
Pedro Gómez,58,Bogotá,Venezuela,2023-02-13,Aeropuerto El Dorado
Andrés Rivera,52,Cúcuta,Venezuela,2020-07-14,Arauca
Andrés Rivera,3,Medellín,Ecuador,2023-06-20,Arauca
Sofía Torres,25,Cúcuta,Venezuela,2021-06-22,Aeropuerto El Dorado
Andrés Rivera,20,Cúcuta,Ecuador,2025-12-13,Aeropuerto El Dorado
Ana Martínez,48,Barranquilla,Perú,2024-09-05,Norte de Santander
Andrés Rivera,34,Bucaramanga,Ecuador,2023-07-05,Vichada
Juan Pérez,13,Cartagena,Venezuela,2021-06-16,Arauca
Pedro Gómez,28,Medellín,Colombia,2024-04-06,Arauca
Marta Castillo,77,Barranquilla,Ecuador,2023-05-30,Leticia
Andrés Rivera,14,Bucaramanga,Venezuela,2020-10-19,Leticia
Luisa Morales,40,Barranquilla,Venezuela,2022-04-21,La Guajira
Carlos Rodríguez,41,Bogotá,Perú,2021-05-04,Leticia
Marta Castillo,7,Cúcuta,Venezuela,2025-10-11,Arauca
Jorge Herrera,52,Cali,Perú,2024-08-10,Aeropuerto El Dorado
Ana Martínez,74,Cúcuta*,Venezuela,2021-12-12,Aeropuerto El Dorado
Marta Castillo,22,Cartagena,Ecuador,2024-03-19,La Guajira
Carlos Rodríguez,13,Bogotá,Venezuela,2023-06-25,Norte de Santander
Pedro Gómez,58,Bucaramanga,Ecuador,2024-01-22,La Guajira
Ana Martínez,52,Cartagena,Perú,2025-04-26,La Guajira
Juan Pérez,10,Medellín,Ecuador,2024-01-15,Aeropuerto El Dorado
María Lopez,25,Barranquilla,Ecuador,2020-10-26,Vichada
Sofía Torres,19,Cartagena,Perú,2024-06-14,Leticia
Jorge Herrera,21,Bucaramanga,Perú,2024-05-03,Aeropuerto El Dorado
Pedro Gómez,63,Medellín,Colombia,2024-03-01,Vichada
Pedro Gómez#,57,Barranquilla,Perú,2022-01-13,La Guajira
Pedro Gómez,25,Bucaramanga,Venezuela,2020-06-29,Vichada
Jorge Herrera,58,Barranquilla,Ecuador,2020-07-21,La Guajira
Sofía Torres@,74,Medellín,Colombia,2020-08-29,Norte de Santander
Jorge Herrera,1,Medellín,Perú,2020-08-21,Vichada
María Lopez,9,Barranquilla,Colombia,2021-12-28,Norte de Santander
Andrés Rivera,54,Cali,Colombia,2023-12-28,Arauca
Luisa Morales,17,Barranquilla,Perú,2025-11-09,Norte de Santander
Jorge Herrera,61,Cartagena,Colombia,2022-07-16,Leticia
Andrés Rivera,29,Bogotá,Venezuela,2022-09-12,Vichada?
Pedro Gómez,71,Bucaramanga@,Colombia,2023-10-27,Norte de Santander
Marta Castillo,34,Bogotá,Ecuador,2025-07-07,La Guajira
Luisa Morales,34,Bogotá,Perú,2023-04-10,Leticia
Juan Pérez,30,Medellín,Venezuela,2025-01-31,La Guajira
Ana Martínez,46,Cali,Ecuador,2020-06-02,Vichada
Jorge Herrera,42,Cartagena,Perú,2021-04-02,Leticia
Ana Martínez,62,Medellín,Colombia,2020-03-04,Norte de Santander
María Lopez,57,Cúcuta,Venezuela,2021-10-24,Norte de Santander
Marta Castillo,73,Barranquilla,Ecuador,2020-02-27,Leticia
Andrés Rivera,18,Cali,Ecuador,2022-09-26,Arauca
Jorge Herrera,65,Cartagena,Ecuador,2020-01-12,Leticia
Sofía Torres,32,Cartagena,Perú,2024-09-12,Leticia
Pedro Gómez,37,Cartagena,Colombia,2025-05-13,Aeropuerto El Dorado
Juan Pérez,38,Cali#,Venezuela,2025-09-29,Arauca
María Lopez,43,Cúcuta,Venezuela,2022-07-18,La Guajira
Ana Martínez,2,Cali,Perú,2025-08-12,Leticia
Jorge Herrera,32,Barranquilla,Ecuador,2025-07-25,Arauca
Marta Castillo,42,Bogotá,Perú,2025-02-09,Norte de Santander
Carlos Rodríguez,4,Bucaramanga,Ecuador,2024-02-23,La Guajira
Jorge Herrera,39,Cúcuta$,Colombia,2022-11-23,La Guajira
Carlos Rodríguez,66,Medellín,Perú,2022-03-06,Aeropuerto El Dorado
Marta Castillo,36,Bucaramanga,Ecuador,2020-12-10,Norte de Santander
Andrés Rivera,16,Barranquilla?,Venezuela,2023-10-09,Norte de Santander
Luisa Morales,28,Barranquilla,Colombia,2021-01-12,Arauca
María Lopez,42,Medellín,Venezuela,2021-06-28,Arauca
María Lopez,79,Cali!,Perú,2020-11-01,Aeropuerto El Dorado
Luisa Morales,49,Medellín,Colombia,2021-10-14,Aeropuerto El Dorado
Juan Pérez,41,Cúcuta,Ecuador,2025-05-05,La Guajira
Juan Pérez,63,Cúcuta,Ecuador,2020-08-22,Leticia
María Lopez,17,Cali,Colombia,2025-12-25,Norte de Santander
Jorge Herrera,33,Bogotá,Perú,2022-04-05,Arauca
María Lopez,44,Barranquilla,Venezuela,2024-06-21,Leticia
Marta Castillo,3,Cúcuta@,Ecuador,2022-10-06,Aeropuerto El Dorado
Marta Castillo,43,Bogotá,Ecuador,2024-10-03,La Guajira
Juan Pérez,7,Cúcuta,Colombia,2022-05-15,La Guajira
Carlos Rodríguez,46,Medellín,Perú,2023-08-08,Norte de Santander
Juan Pérez,63,Cúcuta,Venezuela,2023-10-10,Vichada
Jorge Herrera,29,Cartagena,Colombia,2022-11-22,Vichada
Jorge Herrera,58,Cúcuta,Colombia,2025-12-31,Leticia
Jorge Herrera,23,Bogotá,Colombia,2025-07-27,Norte de Santander
Andrés Rivera,37,Barranquilla,Ecuador,2024-04-13,La Guajira
Marta Castillo,20,Cali,Venezuela,2020-11-15,Aeropuerto El Dorado
Carlos Rodríguez,16,Bogotá,Colombia,2025-02-21,Vichada
Luisa Morales,19,Barranquilla,Perú,2021-11-17,Aeropuerto El Dorado
Marta Castillo,16,Cali,Perú,2020-12-23,Norte de Santander
María Lopez,66,Cartagena,Colombia,2023-08-28,Vichada
Luisa Morales,76,Cali,Venezuela,2021-01-06,Vichada
Jorge Herrera,70,Barranquilla,Venezuela,2022-08-13,La Guajira
Pedro Gómez,60,Medellín,Colombia,2021-09-13,Leticia
Juan Pérez,72,Barranquilla,Perú,2025-02-17,Leticia
Pedro Gómez,74,Cartagena,Perú,2021-12-07,Leticia
Juan Pérez,34,Cali,Ecuador,2023-06-07,Aeropuerto El Dorado
Luisa Morales,48,Cali,Ecuador,2024-09-30,Arauca
Carlos Rodríguez,36,Cúcuta,Colombia,2024-10-10,Norte de Santander
Ana Martínez,67,Cartagena?,Colombia,2020-12-19,Norte de Santander
María Lopez,31,Medellín,Perú,2021-08-08,Vichada
Luisa Morales,78,Cartagena,Colombia,2024-01-28,Vichada
Ana Martínez%,79,Medellín,Colombia,2022-06-01,La Guajira
Jorge Herrera,22,Barranquilla,Colombia,2023-03-31,Norte de Santander
María Lopez,80,Bucaramanga,Ecuador,2021-12-02,Leticia
María Lopez,9,Cali,Colombia,2021-05-08,Leticia
Pedro Gómez,27,Cartagena,Ecuador,2021-01-04,Leticia
Andrés Rivera,10,Cali,Ecuador,2022-01-22,Vichada
Ana Martínez,28,Cali,Colombia,2021-02-16,Aeropuerto El Dorado
Ana Martínez,2,Medellín,Venezuela,2021-12-10,Norte de Santander
Juan Pérez,10,Bogotá,Ecuador,2023-09-18,Aeropuerto El Dorado
Juan Pérez*,1,Cartagena,Perú,2023-03-18,Vichada
María Lopez,5,Cúcuta@,Perú,2023-12-17,La Guajira
Juan Pérez,14,Cali%,Ecuador,2023-07-23,La Guajira
Pedro Gómez,24,Cartagena,Perú,2023-01-30,Arauca
Andrés Rivera?,58,Cartagena,Venezuela,2021-11-23,La Guajira
Pedro Gómez,15,Cali!,Colombia,2025-07-16,Vichada
María Lopez,29,Bucaramanga,Venezuela,2025-04-30,Aeropuerto El Dorado
Andrés Rivera,2,Cali,Perú,2020-04-05,Arauca
Marta Castillo,57,Cúcuta,Ecuador,2022-01-03,Aeropuerto El Dorado
Ana Martínez,47,Medellín,Venezuela,2022-06-29,Aeropuerto El Dorado
Luisa Morales,69,Cali,Ecuador,2023-12-22,Vichada
Jorge Herrera,76,Barranquilla,Venezuela,2021-08-19,La Guajira
María Lopez,77,Cali,Venezuela,2023-05-28,Norte de Santander
Luisa Morales,10,Cúcuta#,Perú,2021-07-11,Leticia
Carlos Rodríguez@,9,Medellín,Perú,2020-04-12,Leticia
Ana Martínez,21,Cali,Venezuela,2025-09-07,Arauca
Luisa Morales,41,Bogotá,Perú,2025-04-11,La Guajira
Carlos Rodríguez,44,Bogotá,Venezuela,2022-05-03,Leticia
Carlos Rodríguez,24,Bogotá,Perú,2024-09-13,Leticia
María Lopez,27,Cartagena,Colombia,2021-06-15,Arauca
Jorge Herrera,64,Bucaramanga,Venezuela,2021-12-18,Aeropuerto El Dorado
Ana Martínez,27,Cali$,Ecuador,2022-10-25,La Guajira
Carlos Rodríguez,7,Cúcuta,Venezuela,2024-11-29,Arauca
Luisa Morales,45,Bucaramanga,Ecuador,2022-05-06,La Guajira
